2211,138,163,45,443564
2212,140,163,45,443765
2213,130,159,44,443966
2214,129,158,44,444167
2215,129,158,43,444368
2216,129,159,44,444569
2217,129,158,44,444770
2218,129,158,44,444971
2219,128,158,43,445172
2220,127,158,44,445373
2221,127,157,43,445574
2222,127,158,44,445775
2223,127,158,43,445976
2224,127,157,43,446177
2225,127,157,43,446378
2226,127,157,43,446579
2227,127,157,44,446780
2228,128,158,43,446981
2229,128,158,43,447182
2230,127,158,44,447383
2231,128,157,44,447584
2232,128,158,43,447785
2233,127,157,44,447986
2234,127,157,43,448187
2235,128,157,44,448388
2236,128,158,43,448589
2237,128,158,44,448790
2238,128,158,44,448991
2239,128,158,44,449192
2240,128,158,43,449393
2241,129,158,43,449594
2242,129,158,44,449795
2243,129,159,43,449996
2244,129,159,44,450197
2245,129,158,44,450398
2246,128,158,43,450599
2247,129,158,44,450800
2248,129,158,43,451001
2249,129,158,43,451202
2250,128,158,44,451403
2251,128,158,43,451604
2252,128,158,44,451805
2253,128,158,44,452006
2254,128,158,43,452207
2255,128,159,43,452408
2256,128,159,43,452609
2257,127,159,44,452810
2258,128,159,43,453011
2259,127,158,43,453212
2260,127,158,43,453413
2261,128,159,44,453614
2262,127,159,43,453815
2263,127,158,43,454016
2264,128,158,43,454217
2265,128,158,43,454418
2266,129,158,44,454619
2267,129,158,44,454820
2268,128,158,44,455021
2269,127,157,43,455222
2270,126,157,43,455423
2271,127,157,43,455624
2272,126,157,43,455825
2273,126,157,43,456026
2274,127,157,43,456227
2275,126,157,43,456428
2276,126,157,43,456629
2277,126,157,43,456830
2278,126,157,43,457031
2279,126,158,43,457232
2280,126,158,43,457433
2281,126,157,43,457634
2282,126,157,43,457835
2283,126,158,43,458036
2284,126,157,43,458237
2285,126,157,43,458438
2286,126,157,43,458639
2287,126,157,43,458840
2288,126,158,43,459041
2289,127,158,43,459242
2290,127,158,43,459443
2291,127,159,44,459644
2292,127,158,43,459845
2293,127,159,44,460046
2294,127,159,44,460247
2295,127,158,44,460448
2296,128,159,44,460649
2297,127,159,44,460850
2298,127,159,43,461051
2299,128,159,43,461252
2300,127,158,43,461453
2301,128,158,44,461654
2302,128,159,43,461855
2303,128,158,43,462056
2304,128,158,43,462257
2305,127,158,44,462458
2306,128,159,44,462659
2307,129,159,44,462860
2308,127,158,43,463061
2309,126,157,43,463262
2310,126,157,43,463463
2311,126,157,43,463664
2312,126,157,43,463865
